Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Type","Features","For Use With/Related Products","URL"
"https://multimedia.3m.com/mws/media/886362O/3m-scotch-weld-acrylic-adhesive-dp8405ns-dp8410ns-dp8425ns.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/452/MFG_DP8425NS-GRN-490ML.jpg","3M161146-ND","DP8425NS GRN 490ML","3M","3M","SCOTCH-WELD ACRYLIC ADHESIVE DP8","4","129.19","0","1","Bulk","-","Active","Acrylic Adhesive, 2 Part","Green, 490mL","Metal, Plastic","https://www.digikey.com/en/products/detail/3m/DP8425NS-GRN-490ML/7695030"
"http://images.salsify.com/image/upload/s--NbQU5A_7--/5fe88ee4fb32c58aed004cb84b9534b3d1a7ae4e.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_7100314358.jpg","19-7100314358-ND","7100314358","3M","3M","SCOTCH-WELDACRYLIC ADHESIVE DP89","23","176.05","0","1","Bulk","-","Active","-","-","-","https://www.digikey.com/en/products/detail/3m/7100314358/25606735"
"https://www.ellsworth.com/globalassets/literature-library/manufacturer/dow-corning/dow-corning-selector-guide-transportation-sealing-and-adhering.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4158/MFG_738-300ML-WHT-MIL-A-46146_Edited.jpg","2275-738300MLWHTMIL-A-46146-ND","738 300ML WHT MIL-A-46146","DOW","Ellsworth Adhesives","ELECT SEALANT WHT 300ML CARTRIG","677","90.41","0","2","Tube","Dow® DOWSIL™ 738","Active","Adhesive Sealant","White, 300mL","Ceramic, Glass, Metal, Plastic","https://www.digikey.com/en/products/detail/ellsworth-adhesives/738-300ML-WHT-MIL-A-46146/11494969"
"https://multimedia.3m.com/mws/media/328280O/3mtm-scotch-weldtm-structural-adhesives-sel-gd.pdf&fn=Structural Adhesive Selection Guide_R13.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4179/MFG_DP8810NS-GRN-490ML.jpg","DP8810NSGRN490ML-ND","DP8810NS GRN 490ML","3M","3M","SCOTCH-WELD LOW ODOR ACRYLIC ADH","6","169.47","0","1","Bulk","-","Active","-","-","-","https://www.digikey.com/en/products/detail/3m/DP8810NS-GRN-490ML/7695082"
"http://images.salsify.com/image/upload/s--mMSUEN8w--/3b06ad53de9dd276188dab36727eacff18ce11c0.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5597/MFG_226-1QRT-16PT_KIT.jpg","19-9N-1LBS/KIT-16KITS-ND","9N-1LBS/KIT-16KITS","3M","3M","3M SCOTCHCAST ELECTRICAL RESIN 9","1","1297.2","0","1","Bulk","-","Active","-","-","-","https://www.digikey.com/en/products/detail/3m/9N-1LBS-KIT-16KITS/16531176"
"https://cdmsweb.3m.com/ingredientcommunication/file/Media/W_eKm4ujxmI","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6778/MFG_TL43.jpg","3937-TL43-ND,TL43-ND","TL43","3M","JRH Electronics,3M","THREADLOCKER 10 ML BTL","8","26.32","0","1","Bulk,Bulk","Scotch-Weld™ TL43","Active","Threadlocker","Blue, 10mL","Fastener Threads","https://www.digikey.com/en/products/detail/3m/TL43/5129441"
"https://multimedia.3m.com/mws/mediawebserver?mwsId=SSSSSuUn_zu8l00xm8mSo8tBlv70k17zHvu9lxtD7SSSSSS--","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5345/MFG_6065.jpg","19-6065-ND","6065","3M","3M","SCOTCH SPRAY MOUNT REPOSITIONABL","4","23.62","0","1","Box","Scotch®","Active","Adhesive Spray","Translucent","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/6065/19241514"
"https://drive.google.com/file/d/1XvKIj_qswmYYKPsnv70qEyvfABEsuhv5/view?usp=drive_link","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_10-120.jpg","6336-10-120-ND","10-120","GC Electronics","GC Electronics","Adhesive, Super Glue 0.075 fl oz","629","5.05","0","3","Tube","*","Active","Cyanoacrylate","Clear, Fast Cure","Plastics, Metal","https://www.digikey.com/en/products/detail/gc-electronics/10-120/27905004"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/MFG_521-UV.jpg","4110-521-UVTB-ND","521-UV","SIKA USA Inc.","Austin Hardware","SIKAFLEX 521 10.3 OZ CARTRIDGES","358","34.39","0","1","Bulk","-","Active","-","-","-","https://www.digikey.com/en/products/detail/austin-hardware/521-UV/24670952"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/5342/Scotch-Weld_Super_Fast_Instant_Adhesive_SF100.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/496/MFG_SF100-20G-BTL.jpg","3M162115-ND","SF100 20G BTL","3M","3M","SCOTCH-WELD SUPER FAST INSTANT A","3","38.53","0","1","Bulk","-","Active","Acrylic","Clear, Fast Cure","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/SF100-20G-BTL/7670866"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/5881/Catalog84742.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5027/MFG_110049794.jpg","96-110049794-ND","110049794","Steinel America","Steinel America","G200C CLEAR GLUE STICKS10"" GLUE","2","42.93","0","1","Bag","G 200 C","Active","Hot Melt","Clear","GF 3002, TM 6000 Glue Gun","https://www.digikey.com/en/products/detail/steinel-america/110049794/11560122"
"https://multimedia.3m.com/mws/media/2365849O/3m-scotch-weld-acrylic-adhesive-dp820.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/870/62327714366.jpg","3M157676-ND","DP820-OFFWHT","3M","3M","ACRYLIC ADH LO ODOR OWHT 48.5ML","24","68.38","0","1","Bulk","Scotch-Weld™ DP820","Active","Acrylic","Off-White, 48.5mL, 2 Part","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/DP820-OFFWHT/8635632"
"https://multimedia.3m.com/mws/media/2365939O/3m-scotch-weld-epoxy-adhesive-dp420-off-white.pdf?&fn=3M-Scotch-Weld-Epoxy-Adhesive-DP420-Off-White.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7565/MFG_7100319681.jpg","19-7100320185-ND","7100320185","3M","3M","SCOTCH-WELDEPOXY ADHESIVE DP420","1","196.78","0","1","Bulk","Scotch-Weld™","Active","Epoxy","-","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/7100320185/25607143"
"https://i0.wp.com/btmix.com/wp-content/uploads/2024/01/BT-180AN-824-1-scaled.jpg?fit=1646%2C2560&ssl=1","-","4110-BT3333TB-ND","BT 3333","Austin Hardware","Austin Hardware","MIXER SQUARE 8MM 200, 400 OR 490","1,602","10.2","0","1","Bulk","-","Active","-","-","-","https://www.digikey.com/en/products/detail/austin-hardware/BT-3333/25898809"
"https://mgchemicals.com/downloads/tds/tds-834b-2parts.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6254/834B-2.7L.jpg","473-834B-2.7L-ND","834B-2.7L","MG Chemicals","MG Chemicals","Tool, Equip, Hardware, Enc","3","326.74","0","1","Bulk","834","Active","Epoxy","Black","Ceramic, Glass, Metal, Plastic","https://www.digikey.com/en/products/detail/mg-chemicals/834B-2-7L/19250480"
"https://webaps.ellsworth.com/edl/Actions/GetLibraryFile.aspx?document=16284&language=en","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5335/MFG_DP110%2520CLEAR%252048.5ML.jpg","2281-DP110CLEAR48.5ML-ND","DP110 CLEAR 48.5ML","3M","Ellsworth Adhesives","3M SCOTCH-WELD DP110 EPOXY ADHES","154","42.26","0","3","Box","Scotch-Weld™ DP110","Active","Epoxy, 2 Part","Clear, 48.5mL","Multi-Purpose","https://www.digikey.com/en/products/detail/ellsworth-adhesives/DP110-CLEAR-48-5ML/13983074"
"https://multimedia.3m.com/mws/media/464087O/scotch-weld-low-odor-cyanoacrylates-lo5-lo100-lo1000.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/496/MFG_LO1000-20G-BTL.jpg","3M161720-ND","LO1000 20G BTL","3M","3M","SCOTCH-WELD LOW ODOR INSTANT ADH","13","29.99","0","1","Bulk","-","Active","-","Fast Cure","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/LO1000-20G-BTL/7695089"
"https://multimedia.3m.com/mws/media/66285O/scotch-weld-instant-adhesives.pdf&fn=Engineered Grade CA Instant Adhesive TDS May 2019_R6.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/746/MFG_CA-8-1OZ.jpg","3M161079-ND","CA-8-1OZ","3M","3M","SCOTCH-WELD INSTANT ADHESIVE CA8","63","78.56","0","1","Bulk","-","Active","Acrylic","Fast Cure","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/CA-8-1OZ/7695062"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/5557/BONDO.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4123/MFG_19-912-ND.jpg","19-912-ND","912","3M","3M","BONDO LIQUID HARDENER, 00912, .3","3","5.99","0","1","Bulk","Bondo®","Active","Hardner","0.37 oz","Filler, Resin","https://www.digikey.com/en/products/detail/3m/912/16536470"
"https://multimedia.3m.com/mws/media/44021O/3m-hot-melt-bonding-systems-guide.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2513/MFG_3762-AE.jpg","3762-AE-ND","3762-AE","3M","3M","HOT MELT ADHESIVE 1 = 11LB BOX","1","340.93","0","1","Box","Scotch-Weld™ Hot Melt","Active","Hot Melt","-","Hot Melt Applicator","https://www.digikey.com/en/products/detail/3m/3762-AE/3863848"
"https://multimedia.3m.com/mws/media/66280O/3m-scotch-weld-low-odor-acrylic-adhesives.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/485/MFG_DP810-BLACK.jpg","3M157667-ND","DP810-BLACK","3M","3M","ACRYLIC ADH LOW ODOR BK 48.5ML","112","68.38","0","1","Bulk","Scotch-Weld™ DP810","Active","Acrylic","Black, 48.5mL, 2 Part","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/DP810-BLACK/8635623"
"https://webaps.ellsworth.com/edl/Actions/GetLibraryFile.aspx?document=16281&language=en","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5335/MFG_DP100NS%2520CLEAR%252048.5ML.jpg","2281-DP100NSCLEAR48.5ML-ND","DP100NS CLEAR 48.5ML","3M","Ellsworth Adhesives","3M SCOTCH-WELD DP100 NS ADHESIVE","221","40.37","0","3","Box","Scotch-Weld™ DP100NS","Active","Epoxy, 2 Part","Clear, 48.5mL","Steel, Aluminum, Plastic, Rubber, Glass","https://www.digikey.com/en/products/detail/ellsworth-adhesives/DP100NS-CLEAR-48-5ML/13983106"
"https://www.ellsworth.com/globalassets/literature-library/manufacturer/dow-corning/dow-corning-silicone-sealants-for-industrial-assembly-and-maintenance.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/56/MFG_730-FS-SOLV-RES-SLNT-170ML.jpg","2275-730FSSOLVRESSLNT170ML-ND","730 FS SOLV RES SLNT 170ML","DOW","Ellsworth Adhesives","SEALANT WHT 170ML CARTRIDGE","111","363.06","0","1","Tube","Dow® DOWSIL™ 730 FS","Active","Sealant","White, 170mL","Multi-Purpose","https://www.digikey.com/en/products/detail/ellsworth-adhesives/730-FS-SOLV-RES-SLNT-170ML/11494989"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/56/MFG_135520.jpg","2275-135520-ND","135520","LOCTITE","Ellsworth Adhesives","RETAIN COMPOUND MIL-R-46082 50ML","27","86.32","0","2","Bottle","LOCTITE® 640™","Active","Acrylic","Green, 50mL","Multi-Purpose","https://www.digikey.com/en/products/detail/ellsworth-adhesives/135520/11494963"
"https://mgchemicals.com/downloads/tds/tds-834blv-2parts.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5643/MFG_834BLV-450ML.jpg","473-834BLV-3L-ND","834BLV-3L","MG Chemicals","MG Chemicals","FLAME RETARDENT EPOXY","2","299.17","0","1","Box","-","Active","Epoxy, 2 Part","Black, Flame Retardant, 2.5L","Potting","https://www.digikey.com/en/products/detail/mg-chemicals/834BLV-3L/21705955"
"https://webaps.ellsworth.com/edl/Actions/GetLibraryFile.aspx?document=16285&language=en","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5335/MFG_DP125%2520CLEAR%252048.5ML.jpg","2281-DP125CLEAR48.5ML-ND","DP125 CLEAR 48.5ML","3M","Ellsworth Adhesives","3M SCOTCH-WELD DP125 EPOXY ADHES","149","43.96","0","3","Box","Scotch-Weld™ DP125","Active","Epoxy, 2 Part","Clear, 48.5mL","Multi-Purpose","https://www.digikey.com/en/products/detail/ellsworth-adhesives/DP125-CLEAR-48-5ML/13983065"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5570/MFG_2214%20REGULAR%206%20OZ%20CART.jpg","2281-2214REGULAR6OZCART-ND","2214 REGULAR 6 OZ CART","3M","Ellsworth Adhesives","Epoxy Adhesive   DIR SHP","109","187.72","0","1","Tube","Scotch-Weld™","Active","Epoxy","6 Oz","Glass, Metal, Rubber, Plastic","https://www.digikey.com/en/products/detail/ellsworth-adhesives/2214-REGULAR-6-OZ-CART/17279232"
"https://multimedia.3m.com/mws/media/66285O/scotch-weld-instant-adhesives.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/485/MFG_CA-40-1OZ.jpg","3M161073-ND","CA-40-1OZ","3M","3M","3M SCOTCH-WELD INSTANT ADHESIVE","6","78.56","0","1","Bulk","Scotch-Weld™ CA-40","Active","Adhesive","Fast Cure, High Strength, Yellow, 1 Ounce","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/CA-40-1OZ/7693278"
"https://multimedia.3m.com/mws/media/66280O/3m-scotch-weld-low-odor-acrylic-adhesives.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2369/MFG_DP810-200ML.jpg","3M161139-ND","DP810-200ML","3M","3M","LOW ODOR ACRY ADH DP-810 200 ML","12","218.28","0","1","Bulk","Scotch-Weld™ DP810","Active","Acrylic Adhesive, 2 Part","-","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/DP810-200ML/4135551"
"https://3m.citrination.com/pif/000133","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/706/DP820-200ML.jpg","3M161140-ND","DP820 200ML","3M","3M","SCOTCH-WELD ACRYLIC ADHESIVE DP8","10","225.63","0","1","Bulk","-","Active","Acrylic Adhesive, 2 Part","Yellow, 200mL","Metal","https://www.digikey.com/en/products/detail/3m/DP820-200ML/7695023"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/56/MFG_14310.jpg","2275-14310-ND","14310","ITW POLYMERS ADHESIVES","Ellsworth Adhesives","EPOXY CLEAR . 25 ML DEV-TUBE","17","19.72","0","7","Tube","Devcon® 2 Ton®","Active","Epoxy, 2 Part","Clear, Self Leveling, 25mL","Multi-Purpose","https://www.digikey.com/en/products/detail/ellsworth-adhesives/14310/11494967"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6349/MFG_ITW-MA8110-GB-C.jpg","4110-ITW-MA8110-GB-ND","ITW-MA8110-GB","ITW POLYMERS ADHESIVES","Austin Hardware","TWO PART METHACRYLATE ADHESIVE G","130","58.45","0","1","Dispenser","-","Active","Adhesive","2 Part","Multi-Purpose","https://www.digikey.com/en/products/detail/austin-hardware/ITW-MA8110-GB/24670906"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8900/LH050_TDS-3.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4455/MFG_LH050-50ml-tube.jpg","2275-LH05050MLTUBE-ND","LH050 50ML TUBE","Permabond","Ellsworth Adhesives","PIPE SEALANT HI TEMP WHITE 50ML","22","25.69","0","5","Tube","PERMABOND® LH050","Active","Sealant","High Temperature, White, 50mL","Multi-Purpose","https://www.digikey.com/en/products/detail/ellsworth-adhesives/LH050-50ML-TUBE/12751914"
"https://datasheets.tdx.henkel.com/LOCTITE-STYCAST-1090-SI-CAT-23LV-en_GL.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6463/1187955.jpg","1000-154-ND","1187955","LOCTITE","LOCTITE","STYCAST 1090SI BLK 25LB","1","1763.05","0","1","Bulk","LOCTITE® 1090SI","Active","Resin","Black, High Strength","Catalyst 9, 11, 23LV, 24LV","https://www.digikey.com/en/products/detail/loctite/1187955/9919631"
"https://multimedia.3m.com/mws/media/886363O/3m-scotch-weld-low-odor-acrylic-adh-dp8805ns-dp8810ns-tds.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/496/MFG_DP8825NS-GRN-45ML.jpg","3M161151-ND","DP8825NS GRN 45ML","3M","3M","SCOTCH-WELD LOW ODOR ACRYLIC ADH","34","37.17","0","1","Bulk","-","Active","Acrylic, 2 Part","Green, 45mL","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/DP8825NS-GRN-45ML/7695085"
"https://multimedia.3m.com/mws/media/66787O/3m-scotch-weld-epoxy-adhesive-dp110-translucent-and-gray.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/313/DP110-TRANS-200ML.jpg","3M161123-ND","DP110-TRANS-200ML","3M","3M","SCOTCH-WELD EPOXY ADHESIVE D","35","161.35","0","1","Box","Scotch-Weld™ DP110","Active","Epoxy, 2 Part","Translucent, 200mL","Aluminum, Plastic, Rubber, Steel","https://www.digikey.com/en/products/detail/3m/DP110-TRANS-200ML/7066666"
"https://multimedia.3m.com/mws/media/2365939O/3m-scotch-weld-epoxy-adhesive-dp420-off-white.pdf?&fn=3M-Scotch-Weld-Epoxy-Adhesive-DP420-Off-White.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7566/MFG_7100318561.jpg","19-7100320494-ND","7100320494","3M","3M","SCOTCH-WELDEPOXY ADHESIVE DP420","1","300.33","0","1","Bulk","Scotch-Weld™ DP420","Active","Epoxy","-","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/7100320494/25606609"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6285/MFG_LTG-400.jpg","5679-LTG-400-ND","LTG-400","Gardner Bender","nVent","Green Liquid Electrical Tape","356","8.9","0","1","Retail Package","-","Active","Adhesive","Green","-","https://www.digikey.com/en/products/detail/nvent/LTG-400/24398681"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8900/820_TDS-1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4313/MFG_820-1-oz-bottle.jpg","2275-8201OZBOTTLE-ND","820 1 OZ BOTTLE","Permabond","Ellsworth Adhesives","ACRYLIC ADHESV FAST CURE CLR 1OZ","49","76.33","0","2","Bottle","PERMABOND® 820","Active","Acrylic","Clear, High Temperature, 1 Ounce","Metal, Plastic, Rubber","https://www.digikey.com/en/products/detail/ellsworth-adhesives/820-1-OZ-BOTTLE/12751916"
"https://webaps.ellsworth.com/edl/Actions/GetLibraryFile.aspx?document=16261&language=en","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5335/MFG_2216%2520GRAY%25202%2520OZ%2520KIT.jpg","2281-2216GRAY2OZKIT-ND","2216 GRAY 2 OZ KIT","3M","Ellsworth Adhesives","3M SCOTCH-WELD 2216 EPOXY ADHESI","42","120.61","0","1","Tube","Scotch-Weld™ 2216","Active","Epoxy, 2 Part","Gray, 2 Ounces","Steel, Aluminum, Plastic, Rubber, Glass","https://www.digikey.com/en/products/detail/ellsworth-adhesives/2216-GRAY-2-OZ-KIT/13983070"
"https://multimedia.3m.com/mws/media/1245163O/3m-hot-melt-adhesive-3764-3748-technical-data-sheet.pdf&fn=3M Hot Melt Adhesive 3764, 3748 062016.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5335/MFG_3748%2520Q.jpg","2281-3748Q-ND","3748 Q","3M","Ellsworth Adhesives","3M 3748 Q HOT MELT ADHESIVE","66","655.99","0","1","Bulk","Scotch-Weld™","Active","Hot Melt","Non-Corrosive","Ceramic, Glass, Polyolefin","https://www.digikey.com/en/products/detail/ellsworth-adhesives/3748-Q/13983094"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6453/04080.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1109/MFG_04080.jpg","SDL4062-ND","04080","Steinel America","Steinel America","GLUE STICK 1/2"" X 10"" 1=18STICKS","19","28.57","0","1","Bulk","ThermaMelt™ 6000","Active","Hot Melt","-","HiPURformer™ Bonding System","https://www.digikey.com/en/products/detail/steinel-america/04080/1836434"
"https://multimedia.3m.com/mws/media/886362O/3m-scotch-weld-acrylic-adhesive-dp8405ns-dp8410ns-dp8425ns.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/21/MFG_DP8405NS-490ML.jpg","DP8405NS-490ML-ND","DP8405NS-490ML","3M","3M","ADHESIVE ACRYLIC","5","129.19","0","1","Box","*","Active","-","-","-","https://www.digikey.com/en/products/detail/3m/DP8405NS-490ML/5778642"
"https://multimedia.3m.com/mws/media/66285O/scotch-weld-instant-adhesives.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/560/MFG_CA4-1OZ.jpg","3M161076-ND","CA-4-1OZ","3M","3M","SCOTCH-WELD INSTANT ADHESIVE CA4","9","78.56","0","1","Bulk","Scotch-Weld™","Active","Acrylic","Fast Cure","Multi-Purpose","https://www.digikey.com/en/products/detail/3m/CA-4-1OZ/7695052"
"https://mgchemicals.com/downloads/tds/tds-834htc-2parts.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5788/MFG_834HTC-4.25L.jpg","473-834HTC-4.25L-ND","834HTC-4.25L","MG Chemicals","MG Chemicals","Tool, Equip, Hardware, Enc","7","390.41","0","1","Bulk","834","Active","Epoxy","Heat Cure","-","https://www.digikey.com/en/products/detail/mg-chemicals/834HTC-4-25L/19250455"
"https://multimedia.3m.com/mws/media/764981O/iatd-product-info.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/761/PACKAGING-ADH.jpg","3M161992-ND","PACKAGING ADH","3M","3M","HOT MELT PKG ADHESIVE 1=1STICK","59","2.21","0","1","Box","Scotch-Weld™ Hot Melt","Discontinued at DigiKey","Hot Melt","-","Hot Melt Applicator","https://www.digikey.com/en/products/detail/3m/PACKAGING-ADH/7200956"
"https://webaps.ellsworth.com/edl/Actions/GetLibraryFile.aspx?document=16843&language=en","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5598/MFG_94%201_2%20PINT.jpg","2281-941/2PINT-ND","94 1/2 PINT","3M","Ellsworth Adhesives","3M 94 TAPE PRIMER LIGHT YELLOW","36","43.52","0","3","Can","-","Active","Tape Primer","Light Yellow, 1/2 Pint","Glass, Metal, Plastic, Wood","https://www.digikey.com/en/products/detail/ellsworth-adhesives/94-1-2-PINT/13983045"
"http://www.chipquik.com/datasheets/CQ511.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5880/MFG_CQ511.jpg","315-CQ511-ND","CQ511","Chip Quik Inc.","Chip Quik Inc.","INDUSTRIAL GRADE SELF-LEVELING S","1","95.12","0","1","Bulk","CHIPQUIK®","Active","Silicone","Clear, Non-Corrosive, 301.65mL","Aluminum, Brick, Ceramic, Concrete, Glass, Granite, Marble, Metal, Mortar, Plastic, Porcelain, PVC, Steel, Vinyl, Wood","https://www.digikey.com/en/products/detail/chip-quik-inc/CQ511/22258252"
